,Timestamp,Acc-x, Acc-y, Acc-z,Time
2195,1640245405838,-0.46292624,2.7973201,13.701538,2021:12:23:16:43:25.838
2196,1640245405855,1.9690833,2.6242468,8.853688,2021:12:23:16:43:25.855
2197,1640245405874,1.1180896,5.5790696,6.4013176,2021:12:23:16:43:25.874
2198,1640245405892,-1.6019763,1.6043718,12.0744095,2021:12:23:16:43:25.892
2199,1640245405919,-0.5012539,4.6741776,10.508965,2021:12:23:16:43:25.919
2200,1640245405936,-0.17427106,5.4149795,11.055733,2021:12:23:16:43:25.936
2201,1640245405957,0.022757046,6.1563797,6.7923794,2021:12:23:16:43:25.957
2202,1640245405992,-0.7318187,2.792529,9.763371,2021:12:23:16:43:25.992
2203,1640245406008,0.3012314,2.8697834,11.003631,2021:12:23:16:43:26.008
2204,1640245406038,0.061084703,5.0059514,3.4015796,2021:12:23:16:43:26.038
2205,1640245406055,-1.3809934,3.3267207,11.267733,2021:12:23:16:43:26.055
2206,1640245406072,-0.72223675,3.832167,12.796047,2021:12:23:16:43:26.072
2207,1640245406090,0.47430477,4.7753863,0.13354793,2021:12:23:16:43:26.090
2208,1640245406112,-0.27068907,3.1823933,7.726017,2021:12:23:16:43:26.112
2209,1640245406138,-0.37189806,3.1967661,27.821087,2021:12:23:16:43:26.138
2210,1640245406153,1.3205075,3.4518845,2.9913538,2021:12:23:16:43:26.153
2211,1640245406173,-0.390463,0.19942358,-0.3569263,2021:12:23:16:43:26.173
2212,1640245406194,-1.6498859,2.4080548,13.008047,2021:12:23:16:43:26.194
2213,1640245406212,-0.025152525,2.2631283,8.028446,2021:12:23:16:43:26.212
2214,1640245406235,-0.9623835,4.496313,2.406857,2021:12:23:16:43:26.235
2215,1640245406256,-1.0055021,4.409477,4.142381,2021:12:23:16:43:26.256
2216,1640245406274,-1.1306659,1.0318524,12.135494,2021:12:23:16:43:26.274
2217,1640245406292,-1.4235132,2.8506196,10.909608,2021:12:23:16:43:26.292
2218,1640245406320,-0.2365535,10.97788,8.079949,2021:12:23:16:43:26.320
2219,1640245406335,-1.2797844,-0.123367146,16.262304,2021:12:23:16:43:26.335
2220,1640245406355,-0.9959202,0.006587566,5.585058,2021:12:23:16:43:26.355
2221,1640245406372,-0.24134447,3.3554666,8.645881,2021:12:23:16:43:26.372
2222,1640245406396,0.4790957,4.9867873,9.707078,2021:12:23:16:43:26.396
2223,1640245406418,-0.72223675,4.106449,7.7877007,2021:12:23:16:43:26.418
2224,1640245406436,-1.0294569,3.3315117,8.447655,2021:12:23:16:43:26.436
2225,1640245406453,-0.5443725,6.3917356,11.739641,2021:12:23:16:43:26.453
2226,1640245406472,-0.025152525,7.652955,3.2129357,2021:12:23:16:43:26.472
2227,1640245406492,-0.7557735,2.8218737,10.178389,2021:12:23:16:43:26.492
2228,1640245406513,-0.020361567,2.8362465,15.16817,2021:12:23:16:43:26.513
2229,1640245406537,2.007411,-0.94142306,8.966875,2021:12:23:16:43:26.537
2230,1640245406555,1.1570162,1.2049257,9.037541,2021:12:23:16:43:26.555
2231,1640245406571,0.62821424,4.1256127,5.1562676,2021:12:23:16:43:26.571
2232,1640245406593,-0.43358162,3.1344836,6.3821535,2021:12:23:16:43:26.593
2233,1640245406613,-0.95759255,3.3896022,10.999438,2021:12:23:16:43:26.613
2234,1640245406635,-0.27967212,4.11124,15.064566,2021:12:23:16:43:26.635
2235,1640245406655,1.267807,2.7494104,9.63162,2021:12:23:16:43:26.655
2236,1640245406674,0.54676795,4.789759,11.980387,2021:12:23:16:43:26.674
2237,1640245406694,0.36411273,6.059962,8.217091,2021:12:23:16:43:26.694
2238,1640245406714,0.31620318,3.4806304,4.3358164,2021:12:23:16:43:26.714
2239,1640245406738,-1.3276939,3.00932,9.58431,2021:12:23:16:43:26.738
2240,1640245406755,-0.87614626,2.687128,11.513268,2021:12:23:16:43:26.755
2241,1640245406776,-0.3569263,4.106449,9.683722,2021:12:23:16:43:26.776
2242,1640245406796,-0.28446308,6.608526,2.223004,2021:12:23:16:43:26.796
2243,1640245406818,-0.32818055,7.0223455,2.3787103,2021:12:23:16:43:26.818
2244,1640245406837,-0.8228469,1.9409364,7.1037917,2021:12:23:16:43:26.837
2245,1640245406855,0.54676795,2.1481454,9.782536,2021:12:23:16:43:26.855
2246,1640245406871,0.10001123,-0.4695138,18.615263,2021:12:23:16:43:26.871
2247,1640245406889,-0.010779654,1.0605981,12.616985,2021:12:23:16:43:26.889
2248,1640245406922,-0.6258188,1.8738631,4.543025,2021:12:23:16:43:26.922
2249,1640245406937,-1.0055021,3.8465397,7.792492,2021:12:23:16:43:26.937
2250,1640245406953,0.6042595,3.3267207,11.946851,2021:12:23:16:43:26.953
2251,1640245406972,0.5803047,2.5667553,11.706703,2021:12:23:16:43:26.972
2252,1640245406992,-0.3329715,1.6953999,10.004117,2021:12:23:16:43:26.992
2253,1640245407011,-0.15989819,3.8609126,5.443725,2021:12:23:16:43:27.011
2254,1640245407036,0.44076806,5.2658606,4.175319,2021:12:23:16:43:27.036
2255,1640245407052,0.18624845,7.662537,7.608639,2021:12:23:16:43:27.052
2256,1640245407073,-0.61623687,4.3519855,7.514017,2021:12:23:16:43:27.073
2257,1640245407091,-1.3420669,-0.25332186,14.465696,2021:12:23:16:43:27.091
2258,1640245407118,0.6425871,2.4751282,11.603099,2021:12:23:16:43:27.118
2259,1640245407135,0.6090504,4.919714,7.4667068,2021:12:23:16:43:27.135
2260,1640245407156,-0.44855335,5.2754426,7.8487854,2021:12:23:16:43:27.156
2261,1640245407176,-0.42938954,4.2411947,9.508852,2021:12:23:16:43:27.176
2262,1640245407194,0.5126324,3.7740765,8.929146,2021:12:23:16:43:27.194
2263,1640245407215,0.07545757,2.7973201,5.7221994,2021:12:23:16:43:27.215
2264,1640245407237,-0.48209006,2.4703372,9.49927,2021:12:23:16:43:27.237
2265,1640245407256,-0.7414006,3.3848112,11.3809185,2021:12:23:16:43:27.256
2266,1640245407278,-0.61204475,5.4395328,6.0288205,2021:12:23:16:43:27.278
2267,1640245407293,-2.058315,1.690609,6.2360296,2021:12:23:16:43:27.293
2268,1640245407317,-2.1978517,0.25691506,14.39443,2021:12:23:16:43:27.317
2269,1640245407337,-0.020960437,1.5899988,8.975858,2021:12:23:16:43:27.337
2270,1640245407360,-0.078451924,2.4559643,6.891792,2021:12:23:16:43:27.360
2271,1640245407372,0.23415802,2.5811281,8.853688,2021:12:23:16:43:27.372
2272,1640245407392,0.08983044,2.792529,14.668114,2021:12:23:16:43:27.392
2273,1640245407410,0.37309578,5.867725,10.697608,2021:12:23:16:43:27.410
2274,1640245407437,-0.42459857,7.6960735,3.1895797,2021:12:23:16:43:27.437
2275,1640245407453,-1.4720216,2.8362465,7.1271477,2021:12:23:16:43:27.453
2276,1640245407475,-0.54916346,2.6242468,11.69233,2021:12:23:16:43:27.475
2277,1640245407492,-0.13594341,3.7453308,10.437699,2021:12:23:16:43:27.492
2278,1640245407512,-0.24194333,4.5490136,8.409926,2021:12:23:16:43:27.512
2279,1640245407536,0.44076806,2.5619643,9.938242,2021:12:23:16:43:27.536
2280,1640245407554,0.8444062,5.198787,5.783284,2021:12:23:16:43:27.554
2281,1640245407576,0.29644048,5.328742,5.8305945,2021:12:23:16:43:27.576
2282,1640245407594,-0.14552532,3.0811844,12.5367365,2021:12:23:16:43:27.594
2283,1640245407619,1.4402815,0.60306174,10.716173,2021:12:23:16:43:27.619
2284,1640245407636,1.3055358,2.205637,8.622525,2021:12:23:16:43:27.636
2285,1640245407653,0.94501626,2.3547554,10.169405,2021:12:23:16:43:27.653
2286,1640245407675,0.6857057,4.3519855,7.6224127,2021:12:23:16:43:27.675
2287,1640245407695,0.07545757,0.04970618,20.629263,2021:12:23:16:43:27.695
2288,1640245407717,2.3535576,6.5025263,2.3451736,2021:12:23:16:43:27.717
2289,1640245407736,-0.71744585,0.04491522,6.9762325,2021:12:23:16:43:27.736
2290,1640245407759,0.27727664,3.8704944,10.508965,2021:12:23:16:43:27.759
2291,1640245407775,-0.006587566,5.424561,2.9158962,2021:12:23:16:43:27.775
2292,1640245407801,-1.2510387,3.4423027,10.145451,2021:12:23:16:43:27.801
2293,1640245407817,-0.16049707,3.8561215,12.593031,2021:12:23:16:43:27.817
2294,1640245407840,-0.3671071,4.202867,8.12726,2021:12:23:16:43:27.840
2295,1640245407873,-0.6599543,3.1728113,3.8070142,2021:12:23:16:43:27.873
2296,1640245407892,-0.18445185,6.478572,8.014073,2021:12:23:16:43:27.892
2297,1640245407917,0.36830482,1.5271176,11.631246,2021:12:23:16:43:27.917
2298,1640245407934,-0.2658981,2.792529,6.5941534,2021:12:23:16:43:27.934
2299,1640245407953,-0.86656433,5.732979,13.060149,2021:12:23:16:43:27.953
2300,1640245407974,0.61803347,3.2015572,7.608639,2021:12:23:16:43:27.974
2301,1640245407995,-0.50604486,3.711794,10.517947,2021:12:23:16:43:27.995
2302,1640245408019,-0.006587566,5.010742,6.2737584,2021:12:23:16:43:28.019
2303,1640245408039,-2.0199873,2.2200098,7.1223564,2021:12:23:16:43:28.039
2304,1640245408055,-2.135569,-1.258824,12.625969,2021:12:23:16:43:28.055
2305,1640245408075,-0.6312086,2.888947,8.980649,2021:12:23:16:43:28.075
2306,1640245408093,-0.2227795,3.726167,1.9163828,2021:12:23:16:43:28.093
2307,1640245408119,-0.58329904,1.4456713,8.065577,2021:12:23:16:43:28.119
2308,1640245408134,-0.35752517,5.4730697,13.309877,2021:12:23:16:43:28.134
2309,1640245408153,0.10001123,0.9641801,13.02242,2021:12:23:16:43:28.153
2310,1640245408172,0.8593779,4.601714,9.990343,2021:12:23:16:43:28.172
2311,1640245408201,0.8593779,2.302055,10.697608,2021:12:23:16:43:28.201
2312,1640245408214,1.1288693,4.428641,10.928772,2021:12:23:16:43:28.214
2313,1640245408236,0.2587117,6.242617,5.797657,2021:12:23:16:43:28.236
2314,1640245408252,-1.0773665,3.5914211,7.2594976,2021:12:23:16:43:28.252
2315,1640245408273,-0.89471126,1.9265636,12.112139,2021:12:23:16:43:28.273
2316,1640245408289,1.5468802,4.1639404,6.3779616,2021:12:23:16:43:28.289
2317,1640245408314,1.2875698,6.7672267,0.4401692,2021:12:23:16:43:28.314
2318,1640245408334,-1.0965303,4.31785,21.011341,2021:12:23:16:43:28.334
2319,1640245408352,0.6725306,4.626268,8.358423,2021:12:23:16:43:28.352
2320,1640245408371,1.1767788,1.3540442,4.896957,2021:12:23:16:43:28.371
2321,1640245408400,-0.72642887,2.0086088,12.664296,2021:12:23:16:43:28.400
2322,1640245408417,0.23954785,1.4552532,10.952127,2021:12:23:16:43:28.417
2323,1640245408439,-0.14492646,2.3691282,7.6697235,2021:12:23:16:43:28.439
2324,1640245408452,-0.5389827,2.5715463,10.277801,2021:12:23:16:43:28.452
2325,1640245408475,-0.06767227,3.191975,10.061009,2021:12:23:16:43:28.475
2326,1640245408499,0.8935135,1.387581,6.3210692,2021:12:23:16:43:28.499
2327,1640245408516,0.66294867,8.345847,7.35891,2021:12:23:16:43:28.516
2328,1640245408535,-0.9036943,1.6379085,13.744059,2021:12:23:16:43:28.535
2329,1640245408555,-0.4521466,4.1399856,6.679792,2021:12:23:16:43:28.555
2330,1640245408574,-1.24505,3.5483027,7.4577236,2021:12:23:16:43:28.574
2331,1640245408598,-0.61563796,3.4854212,10.522738,2021:12:23:16:43:28.598
2332,1640245408616,-1.2210952,2.0421455,9.004603,2021:12:23:16:43:28.616
2333,1640245408639,-1.235468,3.7836583,8.740502,2021:12:23:16:43:28.639
2334,1640245408654,-1.1007224,5.2802334,10.692818,2021:12:23:16:43:28.654
2335,1640245408674,0.3647116,4.8759966,7.240933,2021:12:23:16:43:28.674
2336,1640245408695,1.2636149,4.9484596,6.146798,2021:12:23:16:43:28.695
2337,1640245408722,1.3935696,4.1016583,10.358049,2021:12:23:16:43:28.722
2338,1640245408737,0.4515477,2.8314557,10.216716,2021:12:23:16:43:28.737
2339,1640245408756,-0.19702812,2.893738,7.5757008,2021:12:23:16:43:28.756
2340,1640245408774,-1.1486319,2.8554103,9.740016,2021:12:23:16:43:28.774
2341,1640245408795,0.19223715,2.3308005,10.881461,2021:12:23:16:43:28.795
2342,1640245408817,1.6289254,2.292473,6.9672494,2021:12:23:16:43:28.817
2343,1640245408836,0.038327657,2.576337,9.759179,2021:12:23:16:43:28.836
2344,1640245408852,-0.35572857,1.7726542,7.8254294,2021:12:23:16:43:28.852
2345,1640245408874,-1.0432309,1.5654452,10.395778,2021:12:23:16:43:28.874
2346,1640245408892,-0.18744619,3.3602576,10.353258,2021:12:23:16:43:28.892
2347,1640245408914,-0.29344612,3.0476475,9.131564,2021:12:23:16:43:28.914
2348,1640245408936,-0.6150391,1.7439084,7.7643447,2021:12:23:16:43:28.936
2349,1640245408956,-0.6443837,2.7350376,10.594004,2021:12:23:16:43:28.956
2350,1640245408973,-0.76415765,2.9662013,10.244863,2021:12:23:16:43:28.973
2351,1640245408999,-0.54317474,0.6851069,9.198039,2021:12:23:16:43:28.999
2352,1640245409016,-0.21140099,3.2644384,8.466819,2021:12:23:16:43:29.016
2353,1640245409035,-0.21140099,2.3308005,10.093947,2021:12:23:16:43:29.035
2354,1640245409052,-0.32219186,3.3602576,9.16031,2021:12:23:16:43:29.052
2355,1640245409080,-0.97555864,1.9265636,9.457349,2021:12:23:16:43:29.080
2356,1640245409095,-0.4419658,2.5907102,10.01849,2021:12:23:16:43:29.095
2357,1640245409115,-0.105999924,0.5168245,10.089157,2021:12:23:16:43:29.115
2358,1640245409135,0.34135568,1.7145637,9.324999,2021:12:23:16:43:29.135
2359,1640245409153,-0.76056445,3.3458846,7.688887,2021:12:23:16:43:29.153
2360,1640245409174,-1.2025303,3.0476475,11.277314,2021:12:23:16:43:29.174
2361,1640245409192,-0.2605083,1.5750271,7.8110566,2021:12:23:16:43:29.192
2362,1640245409215,-0.8372198,4.2316127,8.980649,2021:12:23:16:43:29.215
2363,1640245409233,-0.5347906,2.3691282,10.857507,2021:12:23:16:43:29.233
2364,1640245409252,-0.8372198,1.3252985,7.405622,2021:12:23:16:43:29.252
2365,1640245409273,-0.2605083,3.6249578,8.608152,2021:12:23:16:43:29.273
2366,1640245409299,0.104802184,1.2192986,10.273009,2021:12:23:16:43:29.299
2367,1640245409313,-0.45274544,3.2692294,9.725643,2021:12:23:16:43:29.313
2368,1640245409332,0.13833888,2.4703372,8.730921,2021:12:23:16:43:29.332
2369,1640245409354,-0.08743497,2.402665,8.975858,2021:12:23:16:43:29.354
2370,1640245409374,-0.010779654,4.087285,7.4810796,2021:12:23:16:43:29.374
2371,1640245409399,-0.28925404,1.8445184,9.216603,2021:12:23:16:43:29.399
2372,1640245409417,0.119175054,3.1153197,9.121983,2021:12:23:16:43:29.417
2373,1640245409437,-0.5683273,2.8314557,8.527904,2021:12:23:16:43:29.437
2374,1640245409455,-0.45274544,2.917693,9.961597,2021:12:23:16:43:29.455
2375,1640245409476,-0.13115245,2.5134559,9.235168,2021:12:23:16:43:29.476
2376,1640245409496,-0.5683273,3.697421,7.9619718,2021:12:23:16:43:29.496
2377,1640245409519,-0.37129918,3.3650484,8.372197,2021:12:23:16:43:29.519
2378,1640245409536,-0.077853054,2.4703372,9.626829,2021:12:23:16:43:29.536
2379,1640245409557,0.15750271,2.922484,10.749111,2021:12:23:16:43:29.557
2380,1640245409574,-0.1694801,3.3800201,8.938129,2021:12:23:16:43:29.574
2381,1640245409600,-0.06348018,2.7350376,8.155407,2021:12:23:16:43:29.600
2382,1640245409636,0.26769474,3.4183478,8.848898,2021:12:23:16:43:29.636
2383,1640245409651,-0.03473444,3.0189018,10.942546,2021:12:23:16:43:29.651
2384,1640245409680,-0.16468915,3.5770483,9.386084,2021:12:23:16:43:29.680
2385,1640245409689,-0.53958154,3.3458846,9.508852,2021:12:23:16:43:29.689
2386,1640245409715,0.1814575,3.5339298,10.102931,2021:12:23:16:43:29.715
2387,1640245409732,-0.0059886966,2.8314557,8.499757,2021:12:23:16:43:29.732
2388,1640245409752,-0.6114459,3.4854212,8.665045,2021:12:23:16:43:29.752
2389,1640245409772,-0.73660964,3.9573305,8.452446,2021:12:23:16:43:29.772
2390,1640245409799,-0.8857282,3.2404835,8.829734,2021:12:23:16:43:29.799
2391,1640245409814,-0.44316354,2.7973201,9.301643,2021:12:23:16:43:29.814
2392,1640245409834,-0.43837258,2.7350376,10.174196,2021:12:23:16:43:29.834
2393,1640245409855,-0.45334432,4.447805,8.259011,2021:12:23:16:43:29.855
2394,1640245409880,-0.7941011,2.6673653,8.462028,2021:12:23:16:43:29.880
2395,1640245409896,-0.121570535,3.6495116,9.235168,2021:12:23:16:43:29.896
2396,1640245409917,-0.08803384,2.9464386,10.631134,2021:12:23:16:43:29.917
2397,1640245409935,-0.6258188,3.297975,8.706965,2021:12:23:16:43:29.935
2398,1640245409959,-0.280271,2.8458285,8.155407,2021:12:23:16:43:29.959
2399,1640245409978,-0.10240671,3.0476475,10.414343,2021:12:23:16:43:29.978
2400,1640245409997,-0.029943481,3.2452745,10.31553,2021:12:23:16:43:29.997
2401,1640245410013,-0.85698247,3.7644944,5.03829,2021:12:23:16:43:30.013
2402,1640245410035,-1.7504959,2.9853652,10.258636,2021:12:23:16:43:30.035
2403,1640245410054,0.27727664,3.620167,9.447767,2021:12:23:16:43:30.054
2404,1640245410072,0.6090504,2.099637,6.476775,2021:12:23:16:43:30.072
2405,1640245410090,-0.2030168,2.3739192,12.550511,2021:12:23:16:43:30.090
2406,1640245410115,0.27248567,3.9525397,9.574728,2021:12:23:16:43:30.115
2407,1640245410132,-0.11677958,2.5571733,8.867463,2021:12:23:16:43:30.132
2408,1640245410156,0.70127636,2.687128,8.792006,2021:12:23:16:43:30.156
2409,1640245410173,0.9893326,2.600292,8.51413,2021:12:23:16:43:30.173
2410,1640245410197,0.849796,4.144777,9.362728,2021:12:23:16:43:30.197
2411,1640245410216,0.40303928,1.6618632,10.537111,2021:12:23:16:43:30.216
2412,1640245410235,1.0857507,3.110529,8.079949,2021:12:23:16:43:30.235
2413,1640245410255,0.042519744,3.702212,9.277688,2021:12:23:16:43:30.255
2414,1640245410276,0.07126549,2.094846,8.603361,2021:12:23:16:43:30.276
2415,1640245410300,-0.16409028,3.2644384,8.315904,2021:12:23:16:43:30.300
2416,1640245410318,-0.822248,3.9908671,12.579257,2021:12:23:16:43:30.318
2417,1640245410333,0.22038403,4.024404,9.014186,2021:12:23:16:43:30.333
2418,1640245410357,-1.0965303,2.6098738,6.094696,2021:12:23:16:43:30.357
2419,1640245410381,-1.3989595,2.4799192,11.876782,2021:12:23:16:43:30.381
2420,1640245410401,-0.36111838,3.9381666,9.080061,2021:12:23:16:43:30.401
2421,1640245410416,0.047310703,2.1529365,20.49751,2021:12:23:16:43:30.416
2422,1640245410437,0.8695587,6.036007,6.0569673,2021:12:23:16:43:30.437
2423,1640245410453,-2.5140548,2.994947,4.661002,2021:12:23:16:43:30.453
2424,1640245410471,-1.8073885,2.9320657,6.726504,2021:12:23:16:43:30.471
2425,1640245410490,-0.822248,3.5291388,6.5995436,2021:12:23:16:43:30.490
2426,1640245410516,-0.9282479,3.317139,6.335442,2021:12:23:16:43:30.516
2427,1640245410533,-0.27907324,4.5490136,13.258375,2021:12:23:16:43:30.533
2428,1640245410554,0.7300221,0.56473404,8.886626,2021:12:23:16:43:30.554
2429,1640245410571,1.2827787,2.2583375,9.9148855,2021:12:23:16:43:30.571
2430,1640245410596,0.4611296,3.5291388,9.447767,2021:12:23:16:43:30.596
2431,1640245410613,-0.19283602,4.616686,8.419508,2021:12:23:16:43:30.613
2432,1640245410634,0.4946663,5.2419057,9.490287,2021:12:23:16:43:30.634
2433,1640245410653,0.37908447,-0.20002246,12.287008,2021:12:23:16:43:30.653
2434,1640245410677,0.629412,4.096867,11.155145,2021:12:23:16:43:30.677
2435,1640245410695,-1.1109031,3.408766,7.4577236,2021:12:23:16:43:30.695
2436,1640245410714,-1.3175132,3.1344836,9.169293,2021:12:23:16:43:30.714
2437,1640245410734,-0.7935023,4.9005504,8.6273155,2021:12:23:16:43:30.734
2438,1640245410757,-1.7498971,6.4833627,5.3730583,2021:12:23:16:43:30.757
2439,1640245410782,-2.802111,2.6529925,9.480705,2021:12:23:16:43:30.782
2440,1640245410803,-2.0475352,2.90332,8.485983,2021:12:23:16:43:30.803
2441,1640245410814,-1.1540217,1.8882359,8.759068,2021:12:23:16:43:30.814
2442,1640245410838,-0.2742823,1.387581,12.8667145,2021:12:23:16:43:30.838
2443,1640245410858,-0.24553655,2.9320657,9.282479,2021:12:23:16:43:30.858
2444,1640245410876,-1.2019314,2.6673653,4.69394,2021:12:23:16:43:30.876
2445,1640245410900,-0.822248,2.5859191,13.300895,2021:12:23:16:43:30.900
2446,1640245410918,0.6677396,4.154359,9.395666,2021:12:23:16:43:30.918
2447,1640245410934,1.6864169,2.292473,4.9113297,2021:12:23:16:43:30.934
2448,1640245410958,-0.22158177,2.2972639,14.456114,2021:12:23:16:43:30.958
2449,1640245410974,0.43238387,4.0681214,10.631733,2021:12:23:16:43:30.974
2450,1640245410998,2.5374107,6.021634,1.1809709,2021:12:23:16:43:30.998
2451,1640245411013,-1.4660329,2.7302468,10.32032,2021:12:23:16:43:31.013
2452,1640245411038,-0.33656475,4.0920763,10.631733,2021:12:23:16:43:31.038
2453,1640245411053,2.5230377,5.424561,5.434742,2021:12:23:16:43:31.053
2454,1640245411073,1.2684059,2.8745742,11.461766,2021:12:23:16:43:31.073
2455,1640245411095,1.6576711,2.9853652,7.9529886,2021:12:23:16:43:31.095
2456,1640245411115,0.9803496,6.137216,4.151963,2021:12:23:16:43:31.115
2457,1640245411133,-0.65396565,1.8978179,11.928286,2021:12:23:16:43:31.133
2458,1640245411155,0.78751355,2.2972639,12.291201,2021:12:23:16:43:31.155
2459,1640245411178,1.9505184,5.6892614,7.334955,2021:12:23:16:43:31.178
2460,1640245411200,1.0180783,3.4423027,5.5143914,2021:12:23:16:43:31.200
2461,1640245411214,-0.11618071,0.9641801,11.494704,2021:12:23:16:43:31.214
2462,1640245411236,0.9168694,3.4662573,6.2222557,2021:12:23:16:43:31.236
2463,1640245411255,0.5132313,4.2938952,6.457611,2021:12:23:16:43:31.255
2464,1640245411280,1.0372422,2.9464386,8.905191,2021:12:23:16:43:31.280
2465,1640245411294,1.157615,4.428641,14.474679,2021:12:23:16:43:31.294
2466,1640245411316,-0.8515926,2.8793652,14.923232,2021:12:23:16:43:31.316
2467,1640245411334,-0.7791294,2.1721,-1.8708687,2021:12:23:16:43:31.334
2468,1640245411360,0.13833888,4.0531497,15.979039,2021:12:23:16:43:31.360
2469,1640245411378,-1.0534117,6.6181083,9.414829,2021:12:23:16:43:31.378
2470,1640245411398,-1.5822135,2.7350376,7.7074523,2021:12:23:16:43:31.398
2471,1640245411433,-0.36590934,3.9860764,8.952502,2021:12:23:16:43:31.433
2472,1640245411449,-0.37549126,5.7713065,8.136842,2021:12:23:16:43:31.449
2473,1640245411477,-0.93782985,4.2891045,8.721338,2021:12:23:16:43:31.477
2474,1640245411492,0.104802184,4.7705956,6.830108,2021:12:23:16:43:31.492
2475,1640245411515,-0.014971741,4.4867315,7.971554,2021:12:23:16:43:31.515
2476,1640245411531,-0.4239997,7.2822547,10.004117,2021:12:23:16:43:31.531
2477,1640245411554,-0.44316354,0.74259835,9.97597,2021:12:23:16:43:31.554
2478,1640245411577,-0.92345697,2.4224277,8.217091,2021:12:23:16:43:31.577
2479,1640245411594,-0.34195456,5.1844144,9.480705,2021:12:23:16:43:31.594
2480,1640245411612,-0.6689374,2.90332,10.202343,2021:12:23:16:43:31.612
2481,1640245411635,0.15271176,3.0955572,10.697608,2021:12:23:16:43:31.635
2482,1640245411653,0.3647116,5.222742,5.0664372,2021:12:23:16:43:31.653
2483,1640245411677,-0.76954746,3.5770483,8.391361,2021:12:23:16:43:31.677
2484,1640245411698,-0.9426208,1.9313545,12.169031,2021:12:23:16:43:31.698
2485,1640245411717,-0.54377365,4.332223,10.706592,2021:12:23:16:43:31.717
2486,1640245411732,-0.39465508,3.1680205,7.542763,2021:12:23:16:43:31.732
2487,1640245411762,-0.6258188,3.3267207,7.4481416,2021:12:23:16:43:31.762
2488,1640245411778,-0.7791294,2.5571733,10.735337,2021:12:23:16:43:31.778
2489,1640245411796,-0.7216379,4.3759403,9.947824,2021:12:23:16:43:31.796
2490,1640245411814,-0.78931016,4.616686,7.896096,2021:12:23:16:43:31.814
2491,1640245411844,-0.2700902,4.31785,8.3632145,2021:12:23:16:43:31.844
2492,1640245411854,-0.03473444,3.918404,8.032639,2021:12:23:16:43:31.854
2493,1640245411879,-0.597073,3.7453308,9.357937,2021:12:23:16:43:31.879
2494,1640245411895,-0.3371636,5.7904706,6.2833405,2021:12:23:16:43:31.895
2495,1640245411913,-0.5485646,4.707714,10.801212,2021:12:23:16:43:31.913
2496,1640245411931,0.16229367,4.3951044,8.028446,2021:12:23:16:43:31.931
2497,1640245411955,0.17187558,2.8793652,8.768649,2021:12:23:16:43:31.955
2498,1640245411977,0.028146872,4.765805,5.6844707,2021:12:23:16:43:31.977
2499,1640245411997,-0.19762698,4.828087,6.7456675,2021:12:23:16:43:31.997
2500,1640245412015,-0.85638356,3.2015572,12.079201,2021:12:23:16:43:32.015
2501,1640245412034,0.03293783,2.9614103,11.583936,2021:12:23:16:43:32.034
2502,1640245412054,1.4312984,2.5667553,8.108096,2021:12:23:16:43:32.054
2503,1640245412077,-0.04910731,4.1591496,6.7079387,2021:12:23:16:43:32.077
2504,1640245412095,-2.0433433,3.1967661,12.098365,2021:12:23:16:43:32.095
2505,1640245412116,-1.7888236,4.746042,6.5995436,2021:12:23:16:43:32.116
2506,1640245412133,-0.96178466,3.187184,8.589587,2021:12:23:16:43:32.133
2507,1640245412159,-0.18325411,3.8369577,8.975858,2021:12:23:16:43:32.159
2508,1640245412176,-0.42819178,2.518247,7.452933,2021:12:23:16:43:32.176
2509,1640245412197,-0.38986415,2.7685742,8.565633,2021:12:23:16:43:32.197
2510,1640245412214,-0.6449826,5.131115,9.466332,2021:12:23:16:43:32.214
2511,1640245412244,-1.0965303,5.4682784,10.433507,2021:12:23:16:43:32.244
2512,1640245412254,-1.0725756,2.6146648,7.5283904,2021:12:23:16:43:32.254
2513,1640245412277,-0.36111838,2.9464386,7.6936784,2021:12:23:16:43:32.277
2514,1640245412296,-0.5102369,4.2795224,10.428716,2021:12:23:16:43:32.296
2515,1640245412313,-0.46711832,3.3506756,8.2973385,2021:12:23:16:43:32.313
2516,1640245412333,-0.014971741,3.2883933,11.593517,2021:12:23:16:43:32.333
2517,1640245412360,0.57611257,4.4819403,8.04222,2021:12:23:16:43:32.360
2518,1640245412375,-0.2605083,3.721376,8.184153,2021:12:23:16:43:32.375
2519,1640245412396,0.08563836,5.535352,8.754276,2021:12:23:16:43:32.396
2520,1640245412412,0.29224837,5.9012613,7.6319947,2021:12:23:16:43:32.412
2521,1640245412436,-0.31799978,5.1939964,8.811169,2021:12:23:16:43:32.436
2522,1640245412453,0.26350263,2.922484,8.1649885,2021:12:23:16:43:32.453
2523,1640245412475,1.4073436,3.6297488,6.83969,2021:12:23:16:43:32.475
2524,1640245412497,0.6863046,2.2583375,9.178875,2021:12:23:16:43:32.497
2525,1640245412516,-0.6785193,3.0907662,10.96171,2021:12:23:16:43:32.516
2526,1640245412532,-0.70247406,3.0524385,9.730433,2021:12:23:16:43:32.532
2527,1640245412557,-0.39465508,2.2583375,10.145451,2021:12:23:16:43:32.557
2528,1640245412574,0.64797693,2.402665,9.523225,2021:12:23:16:43:32.574
2529,1640245412595,1.364225,3.7740765,8.537485,2021:12:23:16:43:32.595
2530,1640245412612,0.3886664,4.438223,7.948198,2021:12:23:16:43:32.612
